"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Kyle Anderson","MEM",6,117,252,30,12,18,0.6666666666666666,0,2,0,0,6,12,12,0,0,0.5,0.5,0,0.1,0.55609,0.6,0.6521739130434783,0,1,0.05555555555555555,0,0,8.934707903780069
"Jose Alvarado","NOP",6,117,221,48,10,17,0.5882352941176471,6,16,0.375,0.375,10,8,12,18,0,0.4,0.4,1,0.48484848484848486,0.5138530303030303,0.5757575757575758,0.6153846153846154,0,1,0.058823529411764705,0,0,17.358490566037737
"Tyus Jones","MEM",6,115,241,56,9,21,0.42857142857142855,10,20,0.5,0.5,8,8,10,24,6,0.4444444444444444,0.5,0.8,0.4878048780487805,0.5032231707317073,0.5853658536585366,0.6086956521739131,2,1,0.047619047619047616,0,0,19.494584837545126
"Alex Caruso","CHI",4,113,231,25,2,5,0.4,7,18,0.3888888888888889,0.3888888888888889,0,4,0,15,6,1,1,0.7142857142857143,0.782608695652174,0.5655782608695652,0.5434782608695652,0.5434782608695652,0,1,0.2,0,0,9.523809523809524
"Jeff Green","DEN",5,113,221,19,3,9,0.3333333333333333,3,8,0.375,0.375,4,2,4,9,0,0.3333333333333333,0.5,1,0.47058823529411764,0.48874411764705883,0.4411764705882353,0.5,2,1,0.1111111111111111,1,0.125,8.045977011494253
"Pat Connaughton","MIL",5,113,233,42,3,5,0.6,11,31,0.3548387096774194,0.3548387096774194,3,6,0,33,0,1,1,1,0.8611111111111112,0.5426888888888889,0.5416666666666666,0.5675675675675675,0,0,0,0,0,15.810276679841898
"Danuel House Jr.","UTA",6,112,210,26,7,12,0.5833333333333334,2,10,0.2,0.2222222222222222,6,12,2,6,0,0.8571428571428571,1,1,0.45454545454545453,0.5185738095238095,0.45454545454545453,0.5,2,0,0,0,0,13.445378151260504
"Danilo Gallinari","ATL",5,112,216,51,14,30,0.4666666666666667,4,15,0.26666666666666666,0.26666666666666666,11,16,12,9,3,0.5714285714285714,0.6153846153846154,0.75,0.3333333333333333,0.4939211111111111,0.4444444444444444,0.51,2,1,0.03333333333333333,0,0,22.267206477732792
"Otto Porter Jr.","GSW",5,109,213,17,5,9,0.5555555555555556,2,13,0.15384615384615385,0.15384615384615385,1,10,0,6,0,1,1,1,0.5909090909090909,0.4884590909090909,0.36363636363636365,0.3695652173913043,0,0,0,0,0,11.965811965811966
"Luka Doncic","DAL",3,109,210,87,19,34,0.5588235294117647,11,30,0.36666666666666664,0.36666666666666664,16,6,32,9,24,0.15789473684210525,0.15789473684210525,0.2727272727272727,0.46875,0.47572421875,0.5546875,0.5958904109589042,0,3,0.08823529411764706,0,0,37.77777777777778
"Austin Rivers","DEN",5,108,216,21,4,6,0.6666666666666666,4,12,0.3333333333333333,0.36363636363636365,1,2,6,12,0,0.25,0.25,1,0.6666666666666666,0.4934647058823529,0.5555555555555556,0.5833333333333334,0,2,0.3333333333333333,0,0,9.282700421940929
"Onyeka Okongwu","ATL",5,108,206,26,9,16,0.5625,0,0,0,0,8,12,6,0,0,0.6666666666666666,1,0,0,0.59095,0.5625,0.65,6,4,0.25,0,0,10.0418410041841
"Bogdan Bogdanovic","ATL",4,107,209,57,11,23,0.4782608695652174,9,26,0.34615384615384615,0.34615384615384615,8,2,20,21,6,0.09090909090909091,0.1111111111111111,0.7777777777777778,0.5306122448979592,0.5183918367346939,0.5,0.5277777777777778,4,2,0.08695652173913043,0,0,24.786324786324787
"Dwight Powell","DAL",6,106,193,25,10,16,0.625,0,2,0,0,5,18,2,0,0,0.9,1,0,0.1111111111111111,0.6394333333333333,0.5555555555555556,0.5681818181818182,2,2,0.125,0,0,12.616822429906541
"Georges Niang","PHI",6,105,204,40,2,2,1,12,18,0.6666666666666666,0.6666666666666666,0,4,0,36,0,1,1,1,0.9,0.5254325,1,1,0,0,0,1,0.05555555555555555,10.222222222222221
"Coby White","CHI",5,98,201,42,7,16,0.4375,8,29,0.27586206896551724,0.2857142857142857,4,8,6,24,0,0.5714285714285714,0.5714285714285714,1,0.6444444444444445,0.5195272727272727,0.4222222222222222,0.44680851063829785,0,1,0.0625,1,0.034482758620689655,23.766816143497756
"Landry Shamet","PHX",5,98,190,23,6,9,0.6666666666666666,3,14,0.21428571428571427,0.21428571428571427,2,10,2,9,0,0.8333333333333334,0.8333333333333334,1,0.6086956521739131,0.5346891304347826,0.45652173913043476,0.4791666666666667,0,1,0.1111111111111111,2,0.14285714285714285,13.023255813953488
"Nic Claxton","BKN",4,98,190,42,19,24,0.7916666666666666,0,0,0,0,4,28,10,0,0,0.7368421052631579,1,0,0,0.6258541666666667,0.7916666666666666,0.6176470588235294,10,0,0,0,0,17.475728155339805
"Devin Booker","PHX",3,98,191,69,13,25,0.52,12,25,0.48,0.48,7,10,16,27,9,0.38461538461538464,0.38461538461538464,0.75,0.5,0.489441,0.62,0.6509433962264151,0,0,0,0,0,28.292682926829272
